Artist,Title,Link,Lyrics,Theme
Yngwie Malmsteen,Freedom Isnt Free,/y/yngwie+malmsteen/freedom+isnt+free_20531851.html,"Yeah  
You know what I'm talking about  
Yeah one more time  
Here we go  
Come on down  
Just let it loose  
Let's paint the town  
Now we sure have nothing to lose  
Feel the groove, wow  
In the night, feel the groove  
Come on baby, lets get it tight  
Alright  
Freedom isn't free  
No, no  
Get it tight, oh  
Alright  
You know what I'm talking about  
Come on, watch out  
Feel the heat  
Burning you up  
Feel the beat  
Everything is feeling alright  
Feel the groove  
In the night, feel the groove  
Come on baby let's get it right now  
Freedom isn't free  
No, no, ha  
Get it tight now  
Alright  
Yeah, yeah, yeah  
Oh no  
Alright, get it tight  
Can you feel the heat  
Is it burning you up  
We'll just go with the beat  
And then everything is  
Feeling alright now  
Oh no  
Here we go  
Oh yeah  
Come on down  
Just let it loose  
Let's paint the town  
Now we sure have nothing to lose  
Feel the groove,  
In the night, feel the groove  
Come on baby, lets get it tight  
Yeah, yeah, yeah  
Oh no  
Alright  
Get it tight  
Get it tight, oh no  
Alright  
Get it tight  
No, no  
Yeah  
You know what I'm talking about now  
You've got it  
Okay  
  

",
Yngwie Malmsteen,Fury,/y/yngwie+malmsteen/fury_20531849.html,"I now will tell you all a story  
That no one ever heard before  
It is the tale about the fury  
Remember wisdom is your strength  
  
It said you're such a fool  
Just let my evil rule  
  
No, it's burning like a flame  
Now nothing seems the same  
I've lost control of mind and body  
My soul is in its hand  
It's wish is my command  
Enslaved forever by the fury  
By the fury, no!  
  
At first it came to me in visions  
And that was filling me with pain  
And when my fear became desire  
To let the demon burn my soul  
  
It said ""Don't fight in vain,""  
""I'll make you love the pain.""  
  
No, it's burning like a flame  
Now nothing seems the same  
I've lost control of mind and body  
My soul is in its hand  
It's wish is my command  
Enslaved forever by the fury  
By the fury, no!  
  
I now have told you all my story  
And still for you its not too late  
Don't draw your sword  
Just use your wisdom  
And never let this be your fate  
  
Oh, no it's here again  
This demon loves the pain  
  
No, it's burning like a flame  
Now nothing seems the same  
I've lost control of mind and body  
My soul is in its hand  
It's wish is my command  
Enslaved forever by the fury  
By the fury, no!

",
Yngwie Malmsteen,Gates Of Babylon,/y/yngwie+malmsteen/gates+of+babylon_20531848.html,"Look away from the sea  
I can take you anywhere  
Spend a vision with me  
A chase with the wind  
  
Move closer to me  
I can make you anyone  
I think you're ready to see  
The Gates to Babylon  
The power of what has been before  
Rises to trap you within  
A magic carpet ride a genie maybe more  
A city of heavenly sin  
Sleep with the devil and then you must pay  
Sleep with the devil, the devil will take you away  
Oh Gates of Babylon  
  
You can see but you're blind  
Someone turned the sun around  
But you can see in your mind  
The Gates of Babylon  
You're riding the endless caravan  
Bonded and sold as a slave  
A saber dance removing all the veils  
Getting as good as you gave  
A saber dance removing all the veils  
Getting as good as you gave  
Sleep with the devil and then you must pay  
Sleep with the devil, the devil will take you away  
  
Look away from the sea  
I can take you anywhere  
Spend a vision with me  
A chase with the wind  
  
Move closer to me  
I can make you anyone  
I think you're ready to see  
The Gates of Babylon  
The power of what has been before  
Rises to trap you within  
A magic carpet ride a genie maybe more  
A city of heavenly sin  
Sleep with the devil and then you must pay  
Sleep with the devil, the devil will take you away  
Black Gates of Babylon  
The devil is me  
And I'm holding the key  
To the gates of sweet hell  
Babylon

",
Yngwie Malmsteen,Hairtrigger,/y/yngwie+malmsteen/hairtrigger_20531844.html,"I told you once and  
I told you twice  
you will fall and  
I will rise  
tell me now who's fooling who  
one of us must surely die  
it isn't me, it must be you  
you're my holy sacrifice  
hairtrigger-telling you no lies  
hairtrigger-time to say goodbye  
you will cry and  
you will pray  
there's no escape  
it's judgement day!  
deep inside you know too well  
in my hands i hold your fate  
in the end we'll meet in hell  
you're my holy sacrifice  
hairtrigger-now the time has come  
hairtrigger-nowhere left to run  
hairtrigger.

",
Yngwie Malmsteen,"Hangar 18, Area 51",/y/yngwie+malmsteen/hangar+18+area+51_20531843.html,"Beams of light up in the sky  
Malfunctioned machinery, lost in time  
Don't understand, I'm wondering why  
How can this happen its so out of line  
Strangers among us  
From beyond the stars  
Whatever you know keep your silence  
Unearthly ones from galaxies afar  
There will be violence  
  
They know something  
That we don't know  
What cannot be seen they'll never show  
Hangar eighteen, Area fifty one  
  
Hangar eighteen  
  
For me to recall, they hypnotize  
It's all part of investigations  
They say that I just fantasize  
Just try to explain mutilations  
  
They know something  
That we don't know  
What cannot be seen they'll never show  
Hangar eighteen,Area fifty one  
We're victims of grand illusion  
Now we're lost in mass confusion  
Hangar eighteen,Area fifty one  
  
Hangar eighteen  
  
Hangar eighteen  
  
They know something  
That we don't know  
What cannot be seen they'll never show  
Hangar eighteen,Area fifty one  
We're victims of grand illusion  
Now we're lost in mass confusion  
Hangar eighteen,Area fifty one  
  
Hangar eighteen

",
Yngwie Malmsteen,Heathens From The North,/y/yngwie+malmsteen/heathens+from+the+north_20531842.html,"Dress in Armour  
Bring your sword and shield  
And your lucky charm.  
In dragonships  
We'll sail the seven seas  
Under guilding stars.  
  
Into battle, we will ride  
Gods will follow, by our side  
  
[Bridge: x1]  
Heathens from the north  
  
The air is still,  
The bodies cold and pale  
They'll never live to tell.  
About the slaughter  
When battlegrounds ran red  
We gave them hell.  
  
Into battle, sense of pride  
We're forever, shining bright  
  
[Bridge x4]  
Heathens from the north  
  
We are immortal  
Ever shining bright  
Heathens from the north, yeah

",
Yngwie Malmsteen,Heaven Tonight,/y/yngwie+malmsteen/heaven+tonight_10195800.html,"Lost in a dream in the arms of the night  
Two lonely prisoners of our own device  
Don't let me go. Hold on together  
You want to know if love can be real  
I want to take everything I can steal  
Love on the line, it's now or never.  
Why can't the night last forever.  
  
This could be Paradise  
Holding you here by my side  
If we just close our eyes  
We'll be in Heaven tonight.  
  
Run through the night down streets of desire  
Burning my soul, my heart's on fire  
Give up the fight, it's sweet surrender  
With trembling hands we reach for it all  
Two desperate hearts waiting to fall  
I need you now, now more than ever.  
  
Why can't the night last forever.  
  
This could be Paradise  
Holding you here by my side  
If we just close our eyes  
We'll be in Heaven tonight.  
  
This feels like Paradise  
I see the world in our eyes  
If we just hold on tight  
We'll be in Heaven tonight.

",
Yngwie Malmsteen,How Many Miles To Babylon,/y/yngwie+malmsteen/how+many+miles+to+babylon_20148512.html,"In this wasteland without any shadows  
There is no water for my dusty throat  
There is no rainbow days filled with silent sorrow  
And for our sins there are no antidotes.  
Eternal sand  
There is no end to his no man's land  
We all must pay  
For the piper we dance while he plays  
How many miles to Babylon  
How many years must I carry on.  
In this our endless searching for the Holy Grail  
There is no sleep for the souls who find no rest  
Ships of the desert without rigs or sails  
Flotsam and Jetsam floating from the west  
Eternal sand  
There is no end to his no man's land  
We all must pay  
For the piper we dance while he plays  
How many miles to Babylon  
How many years must I carry on

",
Yngwie Malmsteen,I Am A Viking,/y/yngwie+malmsteen/i+am+a+viking_20531839.html,"I am a Viking in going out to war  
And I've got death upon my mind  
As I was leavin' oh yesterday  
I've got no fear in my heart  
  
As the shores of my home disappear  
I sail over the sea without fear  
Dragon ships are charging through the waves  
Just want to sail away into the sea yeah yeah  
  
I am a warrior my mind is set to kill  
Life or death is on the line  
I am a slayer and you will taste my steel  
I've got your life right in my hand  
  
As the shores of my home disappear  
I sail over the sea without fear  
Dragon ships are charging through the waves  
Just want to sail away into the sea yeah yeah  
  
You are a loser and it's such a shame  
That you're a fool and you don't know  
That in a viking I'll walk all over you  
And by my sword you will die  
  
As the shores of my home disappear  
I sail over the sea without fear  
Dragon ships are charging through the waves  
Just want to sail away into the sea yeah yeah

",
Yngwie Malmsteen,I Can't Wait,/y/yngwie+malmsteen/i+cant+wait_20531838.html,"On and on  
My world keeps spinnin' round and round  
I am so lost since you've gone away  
[Chorus 1:]  
Day after day I've been tryin'  
To find a way to make you see  
[Chorus 2:]  
I - hate to wonder  
Why - you don't realize  
I - feel like I could die  
Just hold me one more time  
I can't wait - not for a lifetime  
I can't wait - I've been holding on  
I can't wait - Tell me what to do  
I'll wait for you  
Ooh, it's been so long  
I won't last another day  
[Chorus 1  
  

",
Yngwie Malmsteen,I Don't Know,/y/yngwie+malmsteen/i+dont+know_20531837.html,"Living in a big world,  
that ain't too kind to me.  
lookin' for some changes  
that no one wants to see  
running round in circles  
nowhere left to go  
too many uniforms  
tryin' to run this show  
I don't know  
it's never what i wanted  
living in this heap  
got to get the hell out  
I'm in too fuckin' deep  
this world is a crazy place  
I'll take it day by day  
lord, won't you help me  
I got to get away  
I don't know.

",
Yngwie Malmsteen,I'd Die Without You,/y/yngwie+malmsteen/id+die+without+you_20531841.html,"I'd sacrifice, whatever's left of me  
Been livin' lies then you set me free  
You've given more than I ever had  
I give to you all over again  
  
We've grown so strong  
Over and over again  
Though things have gone wrong  
My love  
  
There is no higher love than we have  
You know I'd die without you  
There are no lies, we left them behind  
I'd surely die without you  
  
I've never tried, tried this hard  
I've never cried, never gone so far  
Even the Gods, can't set us apart  
It's engraved deep in our hearts  
  
We've grown so strong  
Over and over again  
Though things have gone wrong  
My love  
  
There is no higher love than we have  
You know I'd die without you  
There are no lies, we left them behind  
I'd surely die without you

",
